original_site_code,sitename,lat,long,country,species_name
AmzAP003,"Macapá, Arquipélago de Bailique, mosaico flúvio-arenícola costeiro",1.01,-49.9233333333333,Brasil,Diospyros vestita
AtlPE028,"Nazaré da Mata, floresta semidecídua",-7.72166666666667,-35.1952777777778,Brasil,Hymenolobium alagoanum
AmzAM124,"Iranduba, Paricatuba, nanofloresta de areias brancas",-3.10388888888889,-60.3061111111111,Brasil,Ficus americana
AtlSP131,"Matão, floresta semidecídua",-21.6155555555556,-48.5375,Brasil,Genipa americana
AtlSP060,"Capão Bonito, floresta pluvial",-23.9969444444444,-48.3158333333333,Brasil,Ilex theezans
AtlPR059,"Cândido de Abreu, floresta estacional de araucária",-24.4736111111111,-51.0883333333333,Brasil,Coutarea hexandra
AtlSC068,"Paulo Lopes, floresta pluvial",-27.99,-48.78,Brasil,Pausandra morisiana
AtlSC030,"Florianópolis, Lagoa da Conceição, floresta pluvial",-27.5338888888889,-48.4630555555556,Brasil,Geonoma schottiana
AmzPA068,"Baía do Portel, floresta inundável de água mista",-1.93416666666667,-50.7905555555556,Brasil,Macrolobium brevense
AmzAM032,"Manaus, Tarumã-Açu, floresta pluvial de terra firme",-2.89027777777778,-60.1475,Brasil,Acmanthera longifolia
AtlBA105,"Serra do Barbado, Rio do Pires, nanofloresta nebular",-13.2647222222222,-41.9163888888889,Brasil,Ilex psammophila
CerPA008,"Redenção, Fazenda Chocolate, cerrado",-8.33111111111111,-49.9891666666667,Brasil,Hancornia speciosa
AmzAM304,"Estirão do Equador, Rio Javari, floresta inundável de água branca",-4.46972222222222,-71.5277777777778,Brasil/Perú,Swartzia racemosa
CaaBA005,"Euclides da Cunha, caatinga quartzosa",-10.4116666666667,-39.1877777777778,Brasil,Pityrocarpa moniliformis
AtlES053,"Baixo Guandu, floresta semidecídua",-19.5011111111111,-40.9283333333333,Brasil,Trichilia pseudostipularis
AmzAM298,"Jutaí, Rio Solimões, floresta inundável de água branca",-2.76333333333333,-66.9163888888889,Brasil,Hevea benthamiana
AmzAC009,"Sena Madureira, floresta pluvial de terra firme",-9.21083333333333,-68.4986111111111,Brasil,Ocotea floribunda
AtlRJ060,"Trajano de Morais, floresta pluvial",-22.0677777777778,-42.0930555555556,Brasil,Platypodium elegans
AtlMG121,"Mariana, floresta semidecídua",-20.3688888888889,-43.3861111111111,Brasil,Alseis floribunda
AtlRS104,"Camaquã, floresta semidecídua",-30.6855555555556,-51.8783333333333,Brasil,Buddleja stachyoides
AtlBA060,"Prado, floresta pluvial",-17.0916666666667,-39.2655555555556,Brasil,Abarema cochliacarpos
AmzAM167,"Maués, Alto Parauari, floresta pluvial de terra firme",-4.60833333333333,-57.4805555555556,Brasil,Genipa americana
CerBA029,"Grande Sertão Veredas, floresta ripícola",-14.7055555555556,-45.6180555555556,Brasil,Xylopia sericea
AmzPA174,"Parque do Jamanxim, Igarapé Kazuo, floresta pluvial de terra firme",-5.93472222222222,-55.7072222222222,Brasil,Mabea piriri
AtlRS081,"Júlio de Castilhos, floresta semidecídua",-29.2283333333333,-53.6516666666667,Brasil,Eugenia uniflora
AmzAM283,"Fonte Boa, floresta pluvial de terra firme",-2.53638888888889,-66.035,Brasil,Caryocar glabrum
CerMS058,"Maciço do Urucum, sopés, floresta decídua",-19.1780555555556,-57.6363888888889,Brasil,Helietta puberula
AmzRR046,"Cantá, floresta estacional de terra firme",2.27916666666667,-60.6769444444444,Brasil,Siparuna poeppigii
AmzRR023,"Boa Vista, Rio Branco, floresta estacional inundável",2.77305555555556,-60.6908333333333,Brasil,Pterocarpus amazonum
AmzAM091,"Cucuí, Alto Rio Negro, nanofloresta de areias brancas",1.19833333333333,-66.8302777777778,Brasil/Venezuela,Taralea oppositifolia
AtlSC072,"Lauro Muller, floresta pluvial",-28.35,-49.4997222222222,Brasil,Aegiphila obducta
AtlBA100,"Vitória da Conquista, floresta semidecídua",-14.8597222222222,-40.9341666666667,Brasil,Cordiera elliptica
CaaPE021,"São Caetano, caatinga quartzosa",-8.31444444444444,-36.1588888888889,Brasil,Cenostigma pyramidale
AtlAL020,"Pilar, floresta pluvial",-9.61583333333333,-36.0244444444444,Brasil,Myrcia sylvatica
AmzMA030,"Açailândia, floresta estacional de terra firme",-4.73416666666667,-47.7366666666667,Brasil,Ocotea canaliculata
AtlMG129,"Serra da Gandarela, floresta semidecídua",-20.0722222222222,-43.6686111111111,Brasil,Anadenanthera peregrina
CerTO086,"Aparecida do Rio Negro, nanofloresta areno-rupícola",-9.86027777777778,-47.8208333333333,Brasil,Aspidosperma pyrifolium
CerPA003,"Serra das Andorinhas, nanofloresta rupícola",-6.26527777777778,-48.5386111111111,Brasil,Pleroma stenocarpa
AtlPR076,"São Mateus do Sul, floresta estacional de araucária",-25.8541666666667,-50.3255555555556,Brasil,Rhamnus sphaerosperma
AmzAC019,"Santa Rosa do Purus, Rio Purus, floresta inundável de água branca",-9.12083333333333,-70.1541666666667,Brasil,Inga yasuniana
AtlSP078,"Alto Ribeira, floresta nebular",-24.4808333333333,-48.7602777777778,Brasil,Campomanesia guaviroba
AmzAM129,"Inselberg da Serra Uanari, nanofloresta rupícola",-0.0927777777777778,-67.2097222222222,Brasil,Maytenus guyanensis
AtlCE021,"Baturité, floresta semidecídua",-4.30222222222222,-38.92,Brasil,Ouratea polygyna
AmzAC001,"Mâncio Lima, alto Rio Moa, floresta pluvial de terra firme",-7.45472222222222,-73.5063888888889,Brasil,Helicostylis tomentosa
AtlSP044,"Itapetininga, floresta pluvial",-23.5627777777778,-48.135,Brasil,Eugenia florida
CerMG218,"Araguari, cerradão mesotrófico",-18.5455555555556,-48.2730555555556,Brasil,Connarus suberosus
AtlAL013,"Matriz de Camaragibe, floresta pluvial",-9.03222222222222,-35.5855555555556,Brasil,Rauvolfia grandiflora
AmzAP035,"Mazagão, Cachoeira do Varador, floresta pluvial de terra firme",-0.179722222222222,-52.0352777777778,Brasil,Chrysophyllum argenteum
AtlMG120,"Brumadinho, floresta semidecídua",-20.1777777777778,-44.2647222222222,Brasil,Guatteria australis
CaaBA102,"Sobradinho, Serra do Mulato, caatinga arenícola",-9.74583333333333,-40.7233333333333,Brasil,Erythroxylum pungens
AtlSC137,"Urubici, floresta nebular de araucária",-28.1691666666667,-49.68,Brasil,Symplocos tetrandra
AmzAM167,"Maués, Alto Parauari, floresta pluvial de terra firme",-4.60833333333333,-57.4805555555556,Brasil,Tococa coronata
CaaBA061,"Palmas de Monte Alto, caatinga alcalina",-14.2113888888889,-43.1741666666667,Brasil,Colicodendron yco
AtlRS068,"Cerro Largo, floresta semidecídua",-28.1275,-54.7355555555556,Brasil,Gymnanthes schottiana
AtlRJ026,"Tamoios, Mico-Leão Dourado, floresta pluvial",-22.5994444444444,-42.0116666666667,Brasil,Miconia prasina
AtlES025,"Pedro Canário, Córrego Grande, floresta pluvial",-18.2691666666667,-39.8013888888889,Brasil,Margaritaria nobilis
CerMG067,"Pirapora, floresta ripícola",-17.2188888888889,-44.8447222222222,Brasil,Gymnanthes klotzschiana
AtlSE006,"Pirambu, savana arenícola costeira",-10.6436111111111,-36.8441666666667,Brasil,Coccoloba alnifolia
AtlBA053,"Ilhéus, floresta pluvial",-14.7808333333333,-39.0836111111111,Brasil,Solanum campaniforme
AtlSE004,"Pirambu, mosaico flúvio-arenícola costeiro",-10.6441666666667,-36.8355555555556,Brasil,Tapirira guianensis
AtlSP091,"Guaratinguetá, floresta semidecídua",-22.7719444444444,-45.2297222222222,Brasil,Psidium guineense
AmzAM185,"Canutama, Alto Rio Mucuim, floresta pluvial de terra firme",-8.18666666666667,-64.0961111111111,Brasil,Rinorea flavescens
PamRS016,"São Borja, floresta ripícola",-28.5488888888889,-55.7852777777778,Brasil,Prunus myrtifolia
CerMS010,"Anastácio, floresta ripícola",-20.7527777777778,-55.7886111111111,Brasil,Jacaranda puberula
CerGO169,"Mara Rosa, cerrado rupícola",-14.0316666666667,-49.0030555555556,Brasil,Couepia grandiflora
AtlBA054,"Olivença, floresta pluvial",-14.9697222222222,-39.1158333333333,Brasil,Stryphnodendron pulcherrimum
AtlMS002,"Três Lagoas, floresta semidecídua",-20.8141666666667,-51.6630555555556,Brasil,Terminalia glabrescens
AtlRJ030,"Rio Bonito, floresta pluvial",-22.7166666666667,-42.5441666666667,Brasil,Jacaranda puberula
AmzAP022,"Calçoene, Terra Indígena Uaçá, floresta pluvial de terra firme",2.86388888888889,-51.3819444444444,Brasil,Tabernaemontana sananho
AtlSP027,"Cubatão, floresta pluvial",-23.8497222222222,-46.4322222222222,Brasil,Myrcia brasiliensis
AtlMG131,"Serra de Itabirito, floresta semidecídua",-20.2466666666667,-43.8513888888889,Brasil,Solanum didymum
AmzPA215,"Altamira, Aldeia Ipixuna de Araweté, floresta estacional subserrana",-4.74694444444444,-52.5297222222222,Brasil,Pourouma tomentosa
AtlRJ036,"Vale do Mambucaba, floresta pluvial",-22.9544444444444,-44.5605555555556,Brasil,Ocotea brachybotrya
AtlSP044,"Itapetininga, floresta pluvial",-23.5627777777778,-48.135,Brasil,Colubrina glandulosa
AtlRS065,"Santa Rosa, floresta semidecídua",-27.8905555555556,-54.5522222222222,Brasil,Allophylus guaraniticus
AmzAC037,"Brasiléia, floresta estacional de terra firme",-10.7230555555556,-68.9383333333333,Brasil,Sloanea brevipes
AtlMG179,"Gonçalves, floresta nebular",-22.7469444444444,-45.9008333333333,Brasil,Ocotea diospyrifolia
AtlMG208,"Espera Feliz, Pedra Menina, floresta semidecídua",-20.5480555555556,-41.9113888888889,Brasil,Miconia budlejoides
AmzAM298,"Jutaí, Rio Solimões, floresta inundável de água branca",-2.76333333333333,-66.9163888888889,Brasil,Eschweilera juruensis
AtlSP055,"Buri, floresta pluvial",-23.8013888888889,-48.4375,Brasil,Ilex theezans
CerMT119,"Serra do Aguapeí, cerrado rupícola",-16.0313888888889,-59.225,Brasil,Diospyros hispida
AmzPA217,"Serra dos Carajás, Serra Norte, savana rupícola metalófila",-6.035,-50.2786111111111,Brasil,Connarus perrottetii
AmzMT020,"Colniza, Guariba, floresta estacional de terra firme",-9.3125,-60.1022222222222,Brasil,Metrodorea flavida
AtlSP040,"Guarulhos, floresta pluvial",-23.3963888888889,-46.4786111111111,Brasil,Myrsine loefgrenii
AtlSP050,"São Paulo, Ipiranga, floresta pluvial",-23.6558333333333,-46.6247222222222,Brasil,Tibouchina estrellensis
AtlRS089,"Araricá, floresta semidecídua",-29.5972222222222,-50.9386111111111,Brasil,Ocotea indecora
AmzAC008,"Marechal Thaumaturgo, floresta pluvial de terra firme",-9.03888888888889,-72.2669444444444,Brasil,Faramea anisocalyx
AmzAP045,"Vitória do Jari, Rio Jari, floresta inundável de água mista",-1.16805555555556,-52.0625,Brasil,Macrolobium pendulum
AtlSP180,"Amparo, floresta semidecídua",-22.6894444444444,-46.6675,Brasil,Gymnanthes multiramea
CerMA033,"Loreto, cerrado",-7.05083333333333,-45.2336111111111,Brasil,Terminalia fagifolia
AtlES069,"Itaguaçu, Cinco Pontões, floresta semidecídua",-19.7977777777778,-40.9416666666667,Brasil,Ceiba speciosa
AmzMT023,"Cotriguaçu, floresta estacional de terra firme",-9.75083333333333,-58.5013888888889,Brasil,Tapura amazonica
AtlMG023,"Parque do Rio Doce, Marliéria, floresta semidecídua",-19.6841666666667,-42.6183333333333,Brasil,Cupania ludowigii
AmzAM123,"Manaus, Lago do Aleixo, nanofloresta de areias brancas",-3.08138888888889,-59.8752777777778,Brasil,Mabea angustifolia
AmzRO029,"Fortaleza do Abunã, floresta estacional de terra firme",-9.77777777777778,-65.5222222222222,Brasil/Bolivia,Dendropanax arboreus
AmzAM030,"Manaus, Reserva Cuieiras, floresta pluvial de terra firme",-2.5825,-60.2405555555556,Brasil,Vismia cauliflora
AtlMG206,"Coronel Pacheco, floresta semidecídua",-21.5508333333333,-43.2519444444444,Brasil,Ossaea marginata
AmzAM141,"São Sebastião do Uatumã, floresta pluvial de terra firme",-2.47277777777778,-57.9247222222222,Brasil,Gaulettia canomensis
AmzAM262,"Novo Aripuanã, nanofloresta de areias brancas",-5.82888888888889,-60.1608333333333,Brasil,Pagamea capitata
AtlBA118,"Caraguataí, nanofloresta rupícola",-13.4716666666667,-41.6766666666667,Brasil,Eugenia cerasiflora
CaaMG036,"Pedra Azul, floresta decídua",-15.9544444444444,-41.3008333333333,Brasil,Ceiba pubiflora
AtlPR086,"Canyon Guartelá, floresta estacional de araucária",-24.6747222222222,-50.1588888888889,Brasil,Euplassa nebularis
AtlMG002,"Aimorés, floresta semidecídua",-19.4772222222222,-41.0736111111111,Brasil,Aspidosperma illustre
AtlSC192,"Itapiranga, floresta semidecídua",-27.19,-53.63,Brasil,Euterpe edulis
AtlMG039,"Virgem da Lapa, floresta semidecídua",-16.7516666666667,-42.2325,Brasil,Bauhinia forficata
AtlPR056,"Goioerê, floresta estacional de araucária",-24.2105555555556,-52.9188888888889,Brasil,Cedrela fissilis
AmzAC002,"Rodrigues Alves, alto Rio Azul, floresta pluvial de terra firme",-7.75916666666667,-73.3769444444444,Brasil,Psychotria carthagenensis
AtlSP016,"São Sebastião, floresta pluvial",-23.8136111111111,-45.4675,Brasil,Geonoma pohliana
CaaPI025,"Cristalândia do Piauí, caatinga arbórea",-10.7891666666667,-45.1527777777778,Brasil,Pseudobombax marginatum
AmzRO027,"Extrema, floresta estacional de terra firme",-9.73805555555556,-66.3288888888889,Brasil,Poeppigia procera
AtlSC069,"São Bonifácio, floresta pluvial",-27.9938888888889,-48.96,Brasil,Eugenia multicostata
CerGO017,"Cristalina, Rio Corumbá, floresta ripícola",-16.8752777777778,-47.8872222222222,Brasil,Callisthene major
AtlRS110,"Arroio do Padre, floresta semidecídua",-31.4480555555556,-52.4725,Brasil,Matayba elaeagnoides
CaaBA096,"Sento Sé, Rio Verde, caatinga arenícola",-10.455,-42.2711111111111,Brasil,Anadenanthera peregrina
AmzPA104,"Santarém, Serra de Piquiatuba, floresta estacional de terra firme",-2.47277777777778,-54.7677777777778,Brasil,Aniba parviflora
AtlSP091,"Guaratinguetá, floresta semidecídua",-22.7719444444444,-45.2297222222222,Brasil,Psychotria carthagenensis
CerMG046,"São Gonçalo do Rio Preto, cerrado",-18.0622222222222,-43.3569444444444,Brasil,Emmotum nitens
AtlSP043,"São Roque, floresta pluvial",-23.5194444444444,-47.0922222222222,Brasil,Coutarea hexandra
AmzAP023,"Oiapoque, Alto Rio Anotaié, floresta pluvial de terra firme",2.75861111111111,-51.9452777777778,Brasil,Connarus perrottetii
CerGO013,"Luziânia, floresta ripícola",-16.2494444444444,-47.8533333333333,Brasil,Erythrina dominguezii
AtlRJ006,"Mambucaba, mosaico arenícola costeiro",-23.0458333333333,-44.5744444444444,Brasil,Andira fraxinifolia
AmzAP035,"Mazagão, Cachoeira do Varador, floresta pluvial de terra firme",-0.179722222222222,-52.0352777777778,Brasil,Tococa coronata
AtlPE014,"Paulista, floresta pluvial",-7.92222222222222,-34.8788888888889,Brasil,Hirtella bicornis
CerMG117,"Gruta de Maquiné, floresta decídua",-19.1227777777778,-44.3519444444444,Brasil,Cestrum axillare
AmzAM181,"Canutama, Transamazônica, floresta pluvial de terra firme",-7.48027777777778,-63.8480555555556,Brasil,Licania elliptica
CerPI033,"Parnaguá, cerradão mesotrófico",-10.1322222222222,-44.7119444444444,Brasil,Copaifera coriacea
AtlSP180,"Amparo, floresta semidecídua",-22.6894444444444,-46.6675,Brasil,Cordiera concolor
AmzMA025,"Buriticupu, floresta estacional de terra firme",-3.88555555555556,-46.2597222222222,Brasil,Protium sagotianum
AtlPR154,"Telêmaco Borba, floresta semidecídua",-24.3344444444444,-50.5933333333333,Brasil,Eugenia subterminalis
AmzMA017,"São Luís, Reserva do Sacavém, floresta estacional de terra firme",-2.57444444444444,-44.2536111111111,Brasil,Duguetia echinophora
AmzAM291,"Jutaí, Boca do Rio Mutum, floresta terra firme",-4.66972222222222,-68.1536111111111,Brasil,Hevea benthamiana
AtlAL027,"Viçosa de Alagoas, floresta pluvial",-9.43138888888889,-36.2202777777778,Brasil,Duguetia gardneriana
CerDF003,"Rio São Bartolomeu, cerrado",-15.8111111111111,-47.525,Brasil,Lafoensia pacari
CaaMG011,"Matias Cardoso, Cajueiro, caatinga arbórea",-15.0030555555556,-43.9002777777778,Brasil,Guazuma ulmifolia
CerMG238,"Serra do Salitre, cerrado",-19.1588888888889,-46.6430555555556,Brasil,Kielmeyera coriacea
AmzAM039,"Pitinga, Mineração Taboca, floresta pluvial subserrana",-0.658611111111111,-59.9411111111111,Brasil,Miconia lasseri
AtlPR120,"São Manoel do Paraná, floresta semidecídua",-23.3719444444444,-52.6161111111111,Brasil,Dahlstedtia floribunda
AmzPA030,"Anajás, floresta pluvial de terra firme",-1.00166666666667,-49.9372222222222,Brasil,Licania minutiflora
AtlSP153,"Ourinhos, floresta semidecídua",-22.8419444444444,-49.8875,Brasil,Schefflera morototoni
AmzPA036,"Bragança, Arraial do Caeté, floresta pluvial de terra firme",-1.28861111111111,-46.9244444444444,Brasil,Parkia reticulata
AtlBA043,"Santo Antônio de Jesus, floresta pluvial",-12.9975,-39.1866666666667,Brasil,Allophylus racemosus
AmzAM171,"Tapauá, Balsa do Rio Jutaí, floresta pluvial de terra firme",-5.44361111111111,-62.1022222222222,Brasil,Virola obovata
AtlRJ029,"Magé, Paraíso, floresta pluvial",-22.6494444444444,-43.1361111111111,Brasil,Cryptocarya saligna
AtlMG265,"São Thomé das Letras, floresta semidecídua",-21.6863888888889,-44.945,Brasil,Croton celtidifolius
AmzPA130,"Oriximiná, floresta pluvial de terra firme",-1.71027777777778,-55.7527777777778,Brasil,Solanum schlechtendalianum
AtlRJ032,"Barra de Maricá, floresta pluvial",-22.9133333333333,-42.7888888888889,Brasil,Ocotea aniboides
CerMS011,"Camapuã, Rio Coxim, floresta ripícola",-19.2938888888889,-54.1855555555556,Brasil,Hirtella burchellii
AtlSP034,"Pindamonhangaba, floresta pluvial",-22.8405555555556,-45.5211111111111,Brasil,Croton salutaris
AtlSC153,"Joaçaba, floresta estacional de araucária",-27.1794444444444,-51.6125,Brasil,Vasconcellea quercifolia
AtlSC141,"Canoinhas, floresta estacional de araucária",-26.1905555555556,-50.4911111111111,Brasil,Myrsine umbellata
AtlMG191,"Camanducaia, floresta nebular de araucária",-22.7508333333333,-46.1002777777778,Brasil,Blepharocalyx salicifolius
CaaBA110,"Barreiras, caatinga arbórea",-12.0872222222222,-44.8608333333333,Brasil,Manihot caerulescens
CerMG132,"Varzelândia, cerradão mesotrófico",-15.7227777777778,-44.0755555555556,Brasil,Anacardium occidentale
CaaPE030,"Lagoa Grande, caatinga quartzosa",-9.03638888888889,-40.2775,Brasil,Lonchocarpus sericeus
AtlRS085,"Nova Palma, floresta semidecídua",-29.4483333333333,-53.3647222222222,Brasil,Leandra regnellii
AtlRS096,"Santa Cruz do Sul, floresta semidecídua",-29.7019444444444,-52.3652777777778,Brasil,Citharexylum solanaceum
AtlRS123,"Guaíba, floresta semidecídua",-30.1455555555556,-51.355,Brasil,Matayba elaeagnoides
AmzPA114,"Marabá, floresta estacional de terra firme",-5.53722222222222,-49.4219444444444,Brasil,Trichilia quadrijuga
AtlSE016,"Lagarto, floresta semidecídua",-10.8597222222222,-37.6286111111111,Brasil,Casearia arborea
CerMG052,"São João da Chapada, Macacos, cerrado rupícola",-17.9841666666667,-43.7488888888889,Brasil,Moquiniastrum polymorphum
AtlSP148,"Limeira, floresta semidecídua",-22.6102777777778,-47.3344444444444,Brasil,Piper mollicomum
AtlMG030,"Santa Cruz do Escalvado, floresta semidecídua",-20.22,-42.8461111111111,Brasil,Pera glabrata
AtlMG192,"Serra do Papagaio, oeste, floresta nebular de araucária",-22.1272222222222,-44.7722222222222,Brasil,Ouratea hexasperma
AtlSC003,"Balneário Camboriú, mosaico arenícola costeiro",-26.9991666666667,-48.5836111111111,Brasil,Trixis praestans
CerMG167,"Claro dos Poções, cerrado",-16.9647222222222,-44.2855555555556,Brasil,Byrsonima coccolobifolia
AmzAC011,"Serra do Moa, floresta pluvial subserrana",-7.61527777777778,-73.6969444444444,Brasil,Guarea macrophylla
AmzRO006,"Jirau, Nova Mutum Paraná, floresta pluvial de terra firme",-9.28694444444444,-64.6072222222222,Brasil,Protium carnosum
AmzAM035,"Iranduba, Cacau-Pirera, floresta pluvial de terra firme",-3.17861111111111,-60.1544444444444,Brasil,Ficus citrifolia
AtlMG073,"Pico do Boné, Serra do Brigadeiro, nanofloresta nebular",-20.6852777777778,-42.445,Brasil,Solanum campaniforme
CerMT129,"Vila Rica, floresta ripícola",-10.2705555555556,-51.6380555555556,Brasil,Physocalymma scaberrimum
AmzPA033,"São Francisco do Pará, floresta pluvial de terra firme",-1.18166666666667,-47.8225,Brasil,Eugenia belemitana
AmzMA008,"Viana, Rio Mearim, floresta inundável de maré",-3.22472222222222,-44.8022222222222,Brasil,Couepia paraensis
AtlSP057,"Juquitiba, floresta pluvial",-23.9347222222222,-47.1427777777778,Brasil,Lamanonia ternata
AtlMG170,"Bocaina de Minas, floresta nebular",-22.2166666666667,-44.54,Brasil,Pilocarpus pauciflorus
CaaBA089,"Carnaíba do Sertão, caatinga arenícola",-9.57,-40.4813888888889,Brasil,Cestrum obovatum
AmzMA028,"Codó, floresta estacional de terra firme",-4.58444444444444,-43.8141666666667,Brasil,Oxandra sessiliflora
CaaBA042,"Irecê, caatinga carbonática",-11.2522222222222,-41.9102777777778,Brasil,Colubrina cordifolia
CerMS100,"Água Clara, cerrado",-20.0316666666667,-52.5836111111111,Brasil,Terminalia glabrescens
AtlPR043,"Curitiba, floresta nebular de araucária",-25.4175,-49.3052777777778,Brasil,Solanum campaniforme
AtlMG111,"Cabeça de Boi, floresta semidecídua",-19.4061111111111,-43.4230555555556,Brasil,Pterocarpus violaceus
CerMG185,"São Roque de Minas, cerrado rupícola",-20.1825,-46.4261111111111,Brasil,Matayba guianensis
AtlMG090,"Serra da Pedra Grande, nanofloresta rupícola",-20.1230555555556,-44.3533333333333,Brasil,Cyathea gardneri
AtlSC153,"Joaçaba, floresta estacional de araucária",-27.1794444444444,-51.6125,Brasil,Phytolacca dioica
AmzMT021,"Parque do Cristalino, floresta estacional de terra firme",-9.46083333333333,-55.7566666666667,Brasil,Dulacia candida
AmzPA042,"Floresta Nacional de Caxiuanã, floresta pluvial de terra firme",-1.80277777777778,-51.4375,Brasil,Ocotea douradensis
AtlPR041,"Bocaiúva do Sul, floresta nebular de araucária",-25.1827777777778,-49.1283333333333,Brasil,Myrcia guianensis
AtlSP053,"Alto da Serra de Paranapiacaba, floresta pluvial",-23.7688888888889,-46.325,Brasil,Palicourea sessilis
AtlPR106,"Porecatu, floresta semidecídua",-22.8075,-51.3791666666667,Brasil,Croton floribundus
AtlRJ022,"Rio das Ostras, Reserva União, floresta pluvial",-22.4372222222222,-42.0297222222222,Brasil,Chrysophyllum lucentifolium
AtlPE007,"Carne de Vaca, mosaico flúvio-arenícola costeiro",-7.57416666666667,-34.8430555555556,Brasil,Myrsine guianensis
CaaBA065,"Caculé, caatinga alcalina",-14.5486111111111,-42.2616666666667,Brasil,Erythrina velutina
AmzRO007,"Jaci Paraná, floresta pluvial de terra firme",-9.3725,-64.2794444444445,Brasil,Diospyros artanthifolia
AtlSP033,"Cananéia, floresta pluvial",-24.9044444444444,-47.9469444444444,Brasil,Ocotea brachybotrya
AtlSC064,"Águas Mornas, floresta pluvial",-27.63,-48.87,Brasil,Myrceugenia myrcioides
AtlPE022,"Tamandaré, Saltinho, floresta pluvial",-8.72444444444444,-35.1752777777778,Brasil,Xylopia frutescens
AtlMG029,"Ipanema, floresta semidecídua",-19.8038888888889,-41.7075,Brasil,Daphnopsis racemosa
CaaBA051,"Paramirim, caatinga carbonática",-13.4747222222222,-42.2241666666667,Brasil,Sideroxylon obtusifolium
AtlSC122,"Otacílio Costa, floresta pluvial de araucária",-27.3613888888889,-50.0383333333333,Brasil,Cupania vernalis
AmzMT008,"Balsa Marcelândia-São José, Rio Xingu, floresta estacional inundável",-10.7777777777778,-53.1058333333333,Brasil,Macrolobium suaveolens
AmzRO040,"Serra dos Pacaás Novos, Meseta, floresta pluvial serrana",-10.8741666666667,-63.6608333333333,Brasil,Ladenbergia oblongifolia
CerGO137,"São Domingos, floresta decídua",-13.5197222222222,-46.4997222222222,Brasil,Vasconcellea glandulosa
AtlES050,"Dores do Rio Preto, floresta pluvial",-20.7119444444444,-41.8325,Brasil,Mouriri glazioviana
AmzAM020,"Usina de Pitinga, floresta pluvial de terra firme",-0.882777777777778,-59.6055555555556,Brasil,Virola guggenheimii
CaaBA039,"Piatã, caatinga quartzítica",-13.0222222222222,-41.7961111111111,Brasil,Platymiscium floribundum
AtlSP039,"Paraibuna, floresta pluvial",-23.3738888888889,-45.6441666666667,Brasil,Andira fraxinifolia
AtlSC070,"Santa Rosa de Lima, floresta pluvial",-28.0366666666667,-49.1094444444444,Brasil,Alchornea triplinervia
AtlSP182,"Campinas, floresta semidecídua",-22.8219444444444,-47.11,Brasil,Styrax pohlii
CaaMG005,"Juvenília, caatinga arbórea",-14.2852777777778,-44.1111111111111,Brasil,Guibourtia hymenaefolia
AmzCL097,"Tarapacá, Río Putumayo-Içá, bosque inundable de agua blanca",-2.90638888888889,-69.7197222222222,Colombia/Brasil,Machaerium inundatum
AtlRJ064,"Paty do Alferes, floresta pluvial",-22.4319444444444,-43.4777777777778,Brasil,Trichilia silvatica
CerPI041,"Nazaré do Piauí, cerrado",-6.94666666666667,-42.7525,Brasil,Anadenanthera peregrina
CerPI009,"Uruçuí, Rio Uruçuí Preto, floresta ripícola",-8.065,-44.8013888888889,Brasil,Piper tuberculatum
PamRS035,"Quaraí, floresta ripícola",-30.4538888888889,-56.3913888888889,Brasil,Colletia paradoxa
CerGO035,"Bom Jesus de Goiás, floresta decídua",-18.1366666666667,-49.7972222222222,Brasil,Hymenaea stigonocarpa
CerBO001,"Aeropista Flor de Oro, bosque estacional ribereño",-13.5472222222222,-61.0597222222222,Bolivia/Brasil,Inga laurina
AtlPR093,"Irati, floresta estacional de araucária",-25.4080555555556,-50.6863888888889,Brasil,Pimenta pseudocaryophyllus
AtlMG055,"Alvinópolis, floresta semidecídua",-20.0641666666667,-43.0319444444444,Brasil,Daphnopsis fasciculata
AtlBA131,"Serra do Orobó, Ruy Barbosa, floresta semidecídua",-12.3758333333333,-40.5186111111111,Brasil,Annona sylvatica
CerMG185,"São Roque de Minas, cerrado rupícola",-20.1825,-46.4261111111111,Brasil,Neea theifera
AtlPR002,"Pontal do Paraná, mosaico arenícola costeiro",-25.6602777777778,-48.4566666666667,Brasil,Hedyosmum brasiliense
AmzAM145,"Itapiranga, floresta pluvial de terra firme",-2.71694444444444,-58.1247222222222,Brasil,Cariniana micrantha
AtlSP003,"Barra do Una, mosaico arenícola costeiro",-23.76,-45.7677777777778,Brasil,Xylopia langsdorfiana
CaaBA058,"Ituaçu, Gruta da Mangabeira, caatinga alcalina",-13.8405555555556,-41.3180555555556,Brasil,Guazuma ulmifolia
AmzPA187,"Itaituba, Vila Pimental, Rio Tapajós, floresta inundável de água clara",-4.55777777777778,-56.2702777777778,Brasil,Vatairea guianensis
AtlSC090,"Aurora, floresta pluvial",-27.36,-49.68,Brasil,Allophylus edulis
AtlMS010,"Naviraí, floresta semidecídua",-23.1294444444444,-54.3713888888889,Brasil,Ocotea minarum
CerMG068,"João Pinheiro, floresta ripícola",-17.6558333333333,-46.3122222222222,Brasil,Cabralea canjerana
CerMT055,"Alto Paraguai, floresta ripícola",-14.4925,-56.4811111111111,Brasil,Calyptranthes amoena
CerMG042,"Turmalina, Veredinha, cerrado",-17.4,-42.8222222222222,Brasil,Qualea grandiflora
